"Date","GMT","Max_TemperatureC","Mean_TemperatureC","Min_TemperatureC","Dew_PointC","MeanDew_PointC","Min_DewpointC","Max_Humidity","Mean_Humidity","Min_Humidity","Max_Sea_Level_PressurehPa","Mean_Sea_Level_PressurehPa","Min_Sea_Level_PressurehPa","Max_VisibilityKm","Mean_VisibilityKm","Min_VisibilitykM","Max_Wind_SpeedKm_h","Mean_Wind_SpeedKm_h","Max_Gust_SpeedKm_h","Precipitationmm","CloudCover","Events","WindDirDegrees"
2014-06-16,"2014-6-16",17,14,13,11,10,8,88,72,59,1028,1027,1027,10,10,10,24,13,NA,0,6,"",11
2014-06-17,"2014-6-17",21,17,14,11,8,7,82,60,40,1028,1027,1026,10,10,10,23,16,NA,0,5,"",18
2014-06-18,"2014-6-18",21,17,14,13,12,10,94,71,49,1027,1026,1024,10,10,5,24,13,NA,0,5,"Rain",29
2014-06-19,"2014-6-19",22,17,13,15,12,9,88,74,53,1024,1023,1021,10,10,7,23,8,NA,0,5,"",29
2014-06-20,"2014-6-20",22,17,12,12,9,7,82,60,41,1024,1022,1020,10,10,10,14,6,NA,0,3,"",75
2014-06-21,"2014-6-21",24,19,15,13,9,7,82,53,38,1021,1019,1018,10,10,10,23,13,NA,0,4,"",278
2014-06-22,"2014-6-22",24,19,15,14,11,8,88,63,38,1023,1021,1020,10,10,9,21,11,NA,0,4,"",85
2014-06-23,"2014-6-23",24,19,15,14,11,7,82,58,34,1023,1022,1020,10,10,10,14,6,NA,0,1,"",97
2014-06-24,"2014-6-24",24,20,16,14,12,10,88,66,41,1021,1019,1017,10,9,6,27,8,NA,0,4,"",20
2014-06-25,"2014-6-25",21,16,12,12,8,5,88,60,37,1019,1018,1017,10,10,10,21,14,32,0,3,"",58
2014-06-26,"2014-6-26",20,17,13,13,9,7,88,63,46,1018,1015,1014,10,10,10,23,11,NA,0,2,"Rain",94
2014-06-27,"2014-6-27",22,18,14,14,11,9,88,66,43,1014,1012,1011,10,10,9,26,13,NA,0,4,"Rain",204
2014-06-28,"2014-6-28",20,17,14,13,12,9,88,74,49,1012,1010,1008,10,10,10,24,10,NA,0,3,"Rain",273
2014-06-29,"2014-6-29",19,16,13,13,10,6,88,74,43,1017,1013,1010,10,10,10,26,13,39,0,4,"Rain",348
2014-06-30,"2014-6-30",20,16,12,12,10,8,94,69,46,1019,1017,1016,10,10,10,21,8,NA,0,2,"",105
2014-07-01,"2014-7-1",23,18,14,11,8,5,77,57,31,1022,1020,1018,10,10,10,27,14,NA,0,1,"",92
2014-07-02,"2014-7-2",25,19,13,13,10,7,82,58,32,1023,1022,1021,10,10,10,21,8,NA,0,1,"",125
2014-07-03,"2014-7-3",26,21,16,12,9,3,68,48,25,1023,1019,1015,10,10,10,26,16,NA,0,NA,"",230
2014-07-04,"2014-7-4",26,21,16,15,12,10,83,58,36,1015,1008,1003,10,10,10,29,18,42,0,2,"Rain",219
2014-07-05,"2014-7-5",22,19,17,16,15,13,94,80,57,1004,1002,999,10,10,7,27,18,NA,0,6,"Rain",215
2014-07-06,"2014-7-6",21,18,15,14,11,7,88,68,40,1011,1005,1003,10,10,10,26,13,NA,0,3,"Rain",240
2014-07-07,"2014-7-7",21,17,13,13,10,8,82,64,43,1016,1014,1011,10,10,10,21,11,NA,0,2,"Rain",238
2014-07-08,"2014-7-8",20,17,14,13,11,9,88,72,49,1016,1015,1014,10,10,10,21,10,NA,0,2,"Rain",284
2014-07-09,"2014-7-9",23,18,14,13,10,6,94,63,38,1018,1017,1016,10,9,7,34,18,50,0,4,"",333
2014-07-10,"2014-7-10",18,17,15,14,12,8,94,77,52,1019,1017,1016,10,10,5,26,16,42,0,6,"Rain",340
2014-07-11,"2014-7-11",19,17,14,16,14,12,94,88,82,1018,1017,1016,10,10,5,19,11,NA,0,6,"Rain",324
2014-07-12,"2014-7-12",26,20,15,17,15,14,94,76,51,1016,1013,1010,10,9,6,19,8,NA,0,5,"Rain",307
2014-07-13,"2014-7-13",25,21,17,17,15,10,100,73,53,1011,1008,1006,10,10,7,27,14,NA,0,4,"Rain",273
2014-07-14,"2014-7-14",25,20,15,14,10,7,73,57,38,1015,1014,1011,10,10,10,24,16,NA,0,3,"",271
2014-07-15,"2014-7-15",26,22,19,16,13,10,83,62,36,1020,1017,1015,10,10,10,23,16,NA,0,6,"",251
2014-07-16,"2014-7-16",27,21,16,17,13,11,88,61,39,1021,1020,1019,10,10,10,21,10,NA,0,2,"",262
2014-07-17,"2014-7-17",27,23,19,17,16,15,88,66,51,1022,1020,1018,10,10,10,27,11,NA,0,2,"Rain",82
2014-07-18,"2014-7-18",31,24,18,20,17,13,100,66,35,1018,1013,1010,10,9,3,34,19,NA,0,1,"Rain-Hail-Thunderstorm",113
2014-07-19,"2014-7-19",28,24,21,19,17,15,88,69,45,1010,1008,1006,10,10,10,27,10,NA,0,2,"Rain",153
2014-07-20,"2014-7-20",26,22,19,18,17,15,94,78,54,1014,1010,1007,10,9,5,26,11,NA,0,4,"Rain-Thunderstorm",262
2014-07-21,"2014-7-21",25,21,18,18,16,15,88,75,54,1021,1017,1014,10,10,10,16,10,NA,0,4,"",331
2014-07-22,"2014-7-22",26,21,16,18,16,14,94,71,50,1023,1022,1021,10,10,7,19,11,NA,0,2,"",9
2014-07-23,"2014-7-23",28,22,17,17,16,14,88,68,48,1023,1020,1017,10,10,10,29,13,40,0,4,"",51
2014-07-24,"2014-7-24",28,22,17,17,14,8,83,60,30,1018,1017,1016,10,10,10,29,13,NA,0,2,"",48
2014-07-25,"2014-7-25",26,22,18,18,16,14,94,77,47,1018,1017,1016,10,10,4,35,10,61,0,2,"Rain-Thunderstorm",13
2014-07-26,"2014-7-26",28,22,17,19,16,12,88,68,37,1017,1016,1015,10,10,9,14,8,NA,0,2,"",347
2014-07-27,"2014-7-27",25,22,20,18,13,10,78,58,41,1018,1016,1015,10,10,10,16,8,NA,0,4,"",316
2014-07-28,"2014-7-28",22,19,16,16,13,10,83,66,49,1016,1015,1013,10,10,10,21,11,NA,0,2,"Rain-Thunderstorm",20
2014-07-29,"2014-7-29",26,21,17,15,13,9,88,62,36,1017,1015,1013,10,10,10,21,11,NA,0,4,"Rain",342
2014-07-30,"2014-7-30",26,21,16,15,12,10,72,56,39,1016,1015,1014,10,10,10,19,13,NA,0,4,"",300
2014-07-31,"2014-7-31",25,21,17,15,13,11,82,62,41,1015,1013,1011,10,10,10,21,14,NA,0,1,"",244
2014-08-01,"2014-8-1",24,20,17,15,14,11,83,67,47,1012,1009,1006,10,10,10,23,13,NA,0,3,"",213
2014-08-02,"2014-8-2",24,20,16,15,14,9,82,69,50,1006,1004,1002,10,10,10,27,13,NA,0,3,"Rain",187
2014-08-03,"2014-8-3",24,19,14,11,9,7,77,53,34,1012,1009,1006,10,10,10,26,16,NA,0,3,"",234
2014-08-04,"2014-8-4",24,20,16,12,11,7,77,56,34,1018,1015,1013,10,10,10,23,14,NA,0,1,"",240
2014-08-05,"2014-8-5",24,19,15,15,13,10,88,64,47,1019,1017,1015,10,10,10,24,13,NA,0,3,"",212
2014-08-06,"2014-8-6",26,21,17,17,14,12,94,68,42,1014,1011,1010,10,10,5,24,13,29,0,4,"Rain",230
2014-08-07,"2014-8-7",27,22,17,17,13,9,82,60,32,1014,1013,1012,10,10,10,21,11,NA,0,2,"",265
2014-08-08,"2014-8-8",24,20,16,18,16,13,94,80,61,1014,1008,1002,10,9,4,27,11,NA,0,4,"Rain",103
2014-08-09,"2014-8-9",23,19,15,15,12,9,94,67,41,1009,1007,1002,10,10,7,27,21,NA,0,2,"Rain",235
2014-08-10,"2014-8-10",23,19,15,18,13,8,94,74,49,1007,1000,992,10,10,5,40,19,60,0,4,"Rain",191
2014-08-11,"2014-8-11",21,17,14,12,10,8,77,65,46,1009,1007,1004,10,10,10,34,26,52,0,2,"Rain-Thunderstorm",242
2014-08-12,"2014-8-12",21,17,14,12,9,7,82,66,40,1008,1007,1005,10,10,10,34,23,55,0,2,"Rain-Thunderstorm",242
2014-08-13,"2014-8-13",21,17,14,12,11,9,82,65,49,1008,1005,1004,10,10,10,29,19,NA,0,2,"",265
2014-08-14,"2014-8-14",21,17,14,13,12,9,88,75,46,1010,1009,1008,10,10,4,26,14,NA,0,2,"Rain-Thunderstorm",253
2014-08-15,"2014-8-15",20,17,14,13,11,9,88,70,49,1020,1015,1010,10,10,10,21,13,NA,0,4,"Rain",317
2014-08-16,"2014-8-16",21,17,14,12,9,7,82,61,40,1021,1019,1016,10,10,10,35,14,47,0,4,"",272
2014-08-17,"2014-8-17",21,18,15,13,9,6,88,62,40,1015,1009,1006,10,10,10,35,26,48,0,6,"",258
2014-08-18,"2014-8-18",19,16,13,13,9,8,82,69,49,1011,1009,1007,10,10,10,26,19,37,0,3,"Rain",270
2014-08-19,"2014-8-19",18,14,12,8,7,4,72,58,40,1016,1013,1011,10,10,10,29,19,NA,0,2,"Rain",286
2014-08-20,"2014-8-20",19,14,10,8,6,3,87,60,35,1017,1016,1016,10,10,10,23,13,NA,0,2,"",281
2014-08-21,"2014-8-21",19,14,10,9,7,5,87,63,40,1017,1015,1012,10,10,10,32,14,NA,0,3,"Rain",243
2014-08-22,"2014-8-22",20,17,14,11,8,6,82,62,40,1013,1011,1009,10,10,10,26,18,NA,0,3,"Rain",277
2014-08-23,"2014-8-23",19,16,13,8,7,3,72,58,35,1018,1015,1014,10,10,10,37,14,NA,0,3,"Rain",283
2014-08-24,"2014-8-24",19,14,10,9,7,5,87,62,42,1020,1018,1016,10,10,10,23,13,NA,0,NA,"",245
2014-08-25,"2014-8-25",17,14,13,16,13,9,100,89,67,1016,1008,1000,10,9,5,19,10,NA,0,6,"Rain",122
2014-08-26,"2014-8-26",17,16,14,15,14,10,94,88,72,1013,1005,1001,10,9,3,26,13,NA,0,5,"Rain",53
2014-08-27,"2014-8-27",20,16,11,15,12,9,94,76,60,1016,1014,1011,10,10,7,27,11,NA,0,4,"",90
2014-08-28,"2014-8-28",22,19,16,17,14,11,94,77,53,1013,1011,1009,10,10,8,26,14,40,0,4,"Rain",211
2014-08-29,"2014-8-29",21,18,15,14,13,10,88,73,53,1013,1013,1012,10,10,10,29,19,48,0,3,"",230
2014-08-30,"2014-8-30",20,18,16,14,11,8,82,65,52,1016,1014,1012,10,10,9,27,23,NA,0,4,"Rain",265
2014-08-31,"2014-8-31",22,18,15,12,11,8,82,63,43,1020,1017,1016,10,10,10,26,16,NA,0,3,"",284
2014-09-01,"2014-9-1",20,17,14,17,14,11,94,85,72,1021,1020,1019,10,9,5,19,11,NA,0,4,"Rain",254
2014-09-02,"2014-9-2",21,17,14,15,13,11,100,80,60,1024,1023,1021,10,9,1,21,8,NA,0,4,"Rain",70
2014-09-03,"2014-9-3",22,18,15,16,14,12,100,79,53,1024,1022,1021,10,6,0,24,11,NA,0,5,"Fog",68
2014-09-04,"2014-9-4",21,17,14,15,14,13,100,80,64,1021,1019,1017,10,8,1,16,8,NA,0,5,"",66
2014-09-05,"2014-9-5",22,18,15,15,13,12,94,78,57,1017,1016,1015,10,7,2,13,5,NA,0,6,"",348
2014-09-06,"2014-9-6",22,19,17,15,13,12,83,71,57,1015,1014,1013,8,7,5,11,5,NA,0,5,"",284
2014-09-07,"2014-9-7",21,18,15,14,12,9,94,72,52,1018,1015,1014,10,8,2,14,6,NA,0,4,"",7
2014-09-08,"2014-9-8",22,16,11,13,10,7,94,67,38,1021,1019,1018,10,8,5,14,8,NA,0,2,"",65
2014-09-09,"2014-9-9",21,17,13,12,11,9,94,72,46,1022,1021,1021,10,10,8,21,8,NA,0,2,"",94
2014-09-10,"2014-9-10",20,17,13,11,11,9,88,72,52,1022,1021,1020,10,10,10,24,8,NA,0,3,"",72
2014-09-11,"2014-9-11",19,16,12,12,10,9,88,70,56,1024,1022,1021,10,9,5,14,8,NA,0,7,"",39
2014-09-12,"2014-9-12",22,18,14,14,13,11,94,76,53,1026,1024,1023,10,8,5,21,11,NA,0,4,"",66
2014-09-13,"2014-9-13",21,17,13,14,13,11,94,79,53,1027,1026,1025,10,9,6,24,11,NA,0,4,"",60
2014-09-14,"2014-9-14",22,18,14,13,12,11,94,77,53,1026,1022,1020,10,9,6,27,13,NA,0,3,"",60
2014-09-15,"2014-9-15",22,17,13,15,13,11,94,80,50,1020,1017,1015,10,9,5,19,8,NA,0,4,"",65
2014-09-16,"2014-9-16",23,18,14,16,15,12,100,84,50,1016,1015,1013,10,3,0,23,10,NA,0,6,"Fog",74
2014-09-17,"2014-9-17",21,18,16,16,15,14,94,83,68,1014,1012,1010,9,5,2,16,14,NA,0,6,"",59
2014-09-18,"2014-9-18",25,20,15,17,16,14,100,82,54,1010,1009,1008,8,4,1,23,11,NA,0,5,"",64
2014-09-19,"2014-9-19",23,19,16,18,17,15,100,86,65,1013,1011,1009,10,5,0,14,8,NA,0,4,"Fog-Rain-Hail",58
2014-09-20,"2014-9-20",19,17,16,17,16,14,94,89,82,1020,1016,1013,10,6,1,16,8,NA,0,6,"Fog-Rain",10
2014-09-21,"2014-9-21",17,14,13,15,11,8,100,75,59,1027,1024,1020,10,10,3,21,13,37,0,4,"Rain",3
2014-09-22,"2014-9-22",19,14,10,10,8,6,88,68,46,1027,1025,1024,10,9,6,13,6,NA,0,2,"",312
2014-09-23,"2014-9-23",19,14,11,10,8,5,82,65,42,1024,1020,1016,10,9,6,19,11,NA,0,2,"",244
2014-09-24,"2014-9-24",18,16,13,12,9,5,94,69,45,1018,1014,1012,10,9,4,29,18,NA,0,3,"Rain",282
2014-09-25,"2014-9-25",19,14,9,12,9,6,87,69,56,1021,1020,1018,10,10,10,24,14,NA,0,4,"",248
2014-09-26,"2014-9-26",21,18,16,15,13,11,88,72,53,1026,1023,1020,10,10,10,23,16,NA,0,4,"Rain",260
2014-09-27,"2014-9-27",21,17,14,15,13,11,88,74,56,1027,1026,1024,10,10,10,13,5,NA,0,6,"",79
2014-09-28,"2014-9-28",23,19,15,16,15,13,100,82,53,1024,1021,1019,10,7,0,16,10,NA,0,4,"Fog",88
2014-09-29,"2014-9-29",20,17,14,15,14,13,100,85,68,1021,1020,1019,10,8,3,14,5,NA,0,2,"",209
2014-09-30,"2014-9-30",22,19,16,14,13,11,88,75,50,1024,1023,1021,10,9,5,16,13,NA,0,4,"",235
2014-10-01,"2014-10-1",22,19,16,16,13,11,94,76,53,1028,1024,1022,10,9,5,21,13,NA,0,4,"Rain",248
2014-10-02,"2014-10-2",21,18,15,16,13,12,88,75,60,1029,1028,1023,10,10,7,14,6,NA,0,2,"Rain",193
2014-10-03,"2014-10-3",22,18,15,14,13,11,94,77,50,1026,1022,1017,10,9,5,19,10,NA,0,3,"",210
2014-10-04,"2014-10-4",19,14,11,15,11,6,94,82,68,1020,1014,1010,10,9,5,32,13,NA,0,3,"Rain",243
2014-10-05,"2014-10-5",16,11,7,6,5,2,87,67,39,1022,1019,1013,10,10,10,13,8,NA,0,1,"",203
2014-10-06,"2014-10-6",14,11,8,12,8,5,94,78,63,1013,1003,998,10,10,10,24,14,40,0,3,"Rain",152
2014-10-07,"2014-10-7",16,13,10,9,7,3,94,70,45,1003,998,994,10,10,6,39,16,52,0,2,"Rain",228
2014-10-08,"2014-10-8",18,14,11,13,10,6,94,77,63,1003,996,993,10,10,7,32,14,48,0,2,"Rain",185
2014-10-09,"2014-10-9",17,14,13,11,9,8,82,73,55,1004,999,996,10,10,9,35,21,60,0,2,"Rain",214
2014-10-10,"2014-10-10",17,13,11,11,10,8,88,77,63,1011,1009,1005,10,10,10,24,13,32,0,2,"Thunderstorm",212
2014-10-11,"2014-10-11",17,14,11,11,10,7,94,78,55,1013,1011,1010,10,10,8,21,6,NA,0,2,"Rain",221
2014-10-12,"2014-10-12",15,11,8,11,9,8,100,86,72,1013,1010,1003,10,9,0,27,10,47,0,4,"Fog-Rain",55
2014-10-13,"2014-10-13",16,13,12,15,13,11,100,94,88,1003,998,995,10,7,4,26,19,NA,0,6,"Rain",8
2014-10-14,"2014-10-14",15,14,13,13,13,12,100,92,82,1007,1004,998,10,9,3,16,11,NA,0,6,"Rain",273
2014-10-15,"2014-10-15",16,14,13,14,12,11,100,90,77,1007,1004,999,10,8,4,16,10,NA,0,6,"Rain",90
2014-10-16,"2014-10-16",18,16,13,14,13,12,100,83,68,1004,1002,999,10,10,7,23,11,NA,0,2,"Rain",228
2014-10-17,"2014-10-17",20,17,14,14,13,13,94,82,68,1012,1009,1004,10,10,8,26,13,NA,0,3,"Rain",199
2014-10-18,"2014-10-18",20,18,17,16,15,14,88,81,73,1013,1011,1009,10,10,7,27,18,NA,0,4,"Rain",195
2014-10-19,"2014-10-19",20,18,15,16,13,11,94,78,56,1016,1013,1011,10,10,6,32,19,60,0,3,"Rain",229
2014-10-20,"2014-10-20",18,16,14,11,10,9,82,72,56,1017,1015,1011,10,10,10,29,21,48,0,3,"Rain",245
2014-10-21,"2014-10-21",15,12,10,12,7,3,88,67,48,1020,1008,1000,10,10,5,61,29,72,0,4,"Rain",265
2014-10-22,"2014-10-22",14,11,9,8,5,2,77,65,55,1025,1024,1021,10,10,10,32,24,NA,0,2,"",269
2014-10-23,"2014-10-23",17,14,12,13,10,7,82,74,63,1023,1019,1016,10,10,10,24,16,NA,0,5,"",226
2014-10-24,"2014-10-24",18,17,14,14,13,9,88,82,67,1016,1014,1012,10,10,10,23,13,NA,0,5,"Rain",229
2014-10-25,"2014-10-25",16,12,9,10,8,5,93,71,48,1021,1018,1015,10,10,10,26,13,NA,0,5,"",241
2014-10-26,"2014-10-26",16,14,13,9,8,7,72,65,59,1022,1021,1020,10,10,10,24,14,45,0,6,"",222
2014-10-27,"2014-10-27",19,16,13,12,12,9,94,76,60,1021,1019,1017,10,10,10,24,13,NA,0,4,"",192
2014-10-28,"2014-10-28",18,14,12,14,12,9,94,80,56,1017,1013,1011,10,10,8,24,11,NA,0,3,"",179
2014-10-29,"2014-10-29",16,14,13,15,13,12,100,94,88,1018,1016,1012,10,6,0,19,11,NA,0,6,"Fog-Rain",67
2014-10-30,"2014-10-30",19,17,14,15,14,12,100,88,73,1019,1018,1017,10,6,2,16,8,NA,0,5,"",155
2014-10-31,"2014-10-31",23,19,15,14,12,11,88,71,47,1018,1016,1015,10,9,5,21,8,37,0,NA,"",173
2014-11-01,"2014-11-1",18,16,14,14,11,6,88,72,45,1016,1014,1011,10,10,10,26,14,42,0,2,"Rain",221
2014-11-02,"2014-11-2",16,13,12,13,11,8,88,80,72,1011,1005,999,10,10,9,27,21,42,0,4,"Rain",209
2014-11-03,"2014-11-3",12,10,8,9,7,5,93,83,71,999,992,989,10,10,7,21,13,NA,0,3,"Rain",210
2014-11-04,"2014-11-4",13,10,8,7,6,1,93,78,47,998,993,989,10,10,7,16,8,24,0,4,"Rain",275
2014-11-05,"2014-11-5",11,9,6,7,5,3,87,80,71,1010,1004,998,10,9,6,23,13,40,0,4,"Rain",318
2014-11-06,"2014-11-6",12,7,3,9,4,2,93,76,58,1010,1006,998,10,8,5,24,13,35,0,3,"Rain",187
2014-11-07,"2014-11-7",14,12,10,12,8,4,94,77,54,1000,994,989,10,9,6,40,21,66,0,4,"Rain",207
2014-11-08,"2014-11-8",14,11,9,10,8,6,94,81,72,1003,1001,999,10,9,5,32,16,39,0,4,"Rain",194
2014-11-09,"2014-11-9",13,11,9,10,7,3,100,79,51,1005,1003,1000,10,9,5,14,6,NA,0,3,"Rain",217
2014-11-10,"2014-11-10",13,11,9,8,7,6,87,77,67,1005,1003,1001,10,10,10,24,13,NA,0,3,"Rain",188
2014-11-11,"2014-11-11",14,12,11,10,8,7,88,79,67,1001,997,994,10,10,10,27,19,NA,0,3,"Rain",131
2014-11-12,"2014-11-12",14,12,11,10,8,6,88,79,59,1004,998,993,10,10,9,24,14,NA,0,4,"Rain",162
2014-11-13,"2014-11-13",14,12,10,10,9,8,94,83,72,1005,1004,1002,10,10,9,26,14,45,0,3,"Rain",139
2014-11-14,"2014-11-14",15,11,8,11,9,7,94,81,67,1002,1000,998,10,10,5,32,18,NA,0,3,"Rain",148
2014-11-15,"2014-11-15",13,10,8,11,9,7,100,92,82,1001,999,998,10,8,5,13,8,NA,0,4,"Rain",93
2014-11-16,"2014-11-16",12,10,9,10,9,8,100,93,82,1000,999,998,10,8,3,11,8,NA,0,4,"Rain",51
2014-11-17,"2014-11-17",11,9,8,8,7,6,93,88,76,1006,1001,997,10,10,8,21,13,NA,0,5,"Rain",105
2014-11-18,"2014-11-18",13,11,9,9,8,7,94,87,72,1014,1010,1006,10,9,4,16,8,NA,0,4,"Rain",40
2014-11-19,"2014-11-19",12,9,7,9,8,6,100,88,72,1023,1019,1014,9,6,3,16,8,NA,0,3,"",86
2014-11-20,"2014-11-20",11,9,7,8,7,6,100,88,76,1025,1024,1023,9,6,3,21,8,NA,0,4,"",67
2014-11-21,"2014-11-21",11,8,6,9,7,5,100,88,82,1023,1018,1013,7,5,2,21,10,NA,0,4,"Rain",98
2014-11-22,"2014-11-22",15,13,11,13,12,9,100,93,88,1015,1013,1011,10,6,1,13,8,NA,0,6,"Rain",144
2014-11-23,"2014-11-23",14,10,6,13,8,3,100,91,81,1022,1017,1014,10,8,1,19,8,NA,0,5,"Fog-Rain",324
2014-11-24,"2014-11-24",9,7,4,5,3,2,100,85,71,1028,1026,1022,10,9,5,11,6,NA,0,NA,"",279
2014-11-25,"2014-11-25",10,6,1,8,4,0,100,88,76,1027,1021,1015,10,8,0,21,8,NA,0,3,"Fog-Rain-Snow",45
2014-11-26,"2014-11-26",10,9,8,10,8,7,100,94,87,1015,1011,1006,10,3,0,13,8,NA,0,7,"Fog-Rain",71
2014-11-27,"2014-11-27",12,11,10,11,9,7,100,92,72,1006,1003,1002,10,8,0,14,8,NA,0,5,"Fog-Rain",100
2014-11-28,"2014-11-28",13,11,10,10,9,9,94,89,77,1007,1003,1002,10,7,4,29,18,NA,0,5,"Rain",83
2014-11-29,"2014-11-29",13,10,7,9,8,6,100,86,77,1013,1010,1007,10,6,1,24,16,NA,0,2,"Fog",86
2014-11-30,"2014-11-30",12,9,6,9,7,6,100,88,72,1014,1013,1012,10,6,0,21,8,NA,0,5,"Fog-Rain",320
2014-12-01,"2014-12-1",10,8,6,7,4,3,87,79,71,1015,1014,1013,10,9,6,21,14,NA,0,8,"Rain",29
2014-12-02,"2014-12-2",8,7,7,7,5,3,100,84,76,1023,1018,1014,10,8,2,29,13,48,0,6,"Rain",352
2014-12-03,"2014-12-3",9,7,5,5,3,1,81,75,62,1024,1022,1020,10,10,10,24,18,NA,0,5,"Rain",16
2014-12-04,"2014-12-4",6,4,3,3,2,0,93,85,66,1019,1016,1014,10,8,2,26,14,NA,0,7,"Rain",56
2014-12-05,"2014-12-5",7,6,4,4,2,1,87,81,66,1024,1020,1016,10,9,5,21,8,NA,0,6,"Rain",291
2014-12-06,"2014-12-6",6,3,1,2,0,-1,87,78,65,1029,1027,1024,10,10,10,14,11,NA,0,7,"",260
2014-12-07,"2014-12-7",11,7,4,8,3,-1,87,73,53,1023,1019,1015,10,10,10,35,19,48,0,4,"Rain",253
2014-12-08,"2014-12-8",7,6,4,2,1,-1,81,71,61,1026,1020,1016,10,10,10,26,21,NA,0,2,"",274
2014-12-09,"2014-12-9",12,6,1,10,3,0,94,80,66,1029,1024,1013,10,10,6,35,14,53,0,5,"Rain",228
2014-12-10,"2014-12-10",13,10,7,10,2,-1,88,66,50,1017,1014,1011,10,10,7,40,27,64,0,3,"Rain",252
2014-12-11,"2014-12-11",10,8,7,5,3,1,81,71,58,1011,1008,1001,10,10,10,39,31,53,0,2,"Rain",250
2014-12-12,"2014-12-12",11,7,4,9,4,-1,88,76,61,1005,997,991,10,9,5,42,26,63,0,4,"Rain",253
2014-12-13,"2014-12-13",7,4,2,1,0,-1,87,77,57,1015,1011,1005,10,10,10,16,11,NA,0,3,"",257
2014-12-14,"2014-12-14",10,6,2,9,3,-1,94,78,66,1015,1011,1008,10,10,5,26,14,40,0,3,"Rain",222
2014-12-15,"2014-12-15",10,8,6,8,4,3,87,79,71,1013,1012,1008,10,10,10,27,18,NA,0,2,"Rain",252
2014-12-16,"2014-12-16",8,6,4,6,3,2,100,83,71,1016,1014,1009,10,8,1,19,11,NA,0,3,"Fog-Rain",233
2014-12-17,"2014-12-17",14,11,8,11,9,6,94,86,72,1008,1006,1002,10,9,5,27,23,NA,0,5,"Rain",250
2014-12-18,"2014-12-18",14,13,13,11,11,10,88,83,77,1010,1009,1008,10,10,10,39,29,55,0,6,"Rain",249
2014-12-19,"2014-12-19",13,10,7,11,5,1,88,71,54,1023,1015,1008,10,10,6,34,27,58,0,4,"Rain",262
2014-12-20,"2014-12-20",10,8,6,3,3,2,81,71,58,1031,1026,1023,10,10,10,34,26,NA,0,4,"",259
2014-12-21,"2014-12-21",12,9,6,9,6,3,87,78,67,1031,1026,1020,10,10,7,37,21,55,0,6,"Rain",244
2014-12-22,"2014-12-22",14,13,12,11,8,6,94,75,67,1020,1018,1017,10,10,5,42,31,74,0,6,"Rain",246
2014-12-23,"2014-12-23",13,12,11,8,7,5,72,68,62,1018,1016,1013,10,10,10,40,31,61,0,5,"Rain",244
2014-12-24,"2014-12-24",12,9,6,10,4,-1,88,70,50,1023,1017,1012,10,10,8,37,27,52,0,5,"Rain",266
2014-12-25,"2014-12-25",8,6,4,3,2,1,87,73,66,1032,1028,1024,10,10,10,26,21,NA,0,3,"Rain",270
2014-12-26,"2014-12-26",10,6,2,8,2,0,93,86,70,1032,1023,999,10,10,7,24,11,42,0,5,"Rain",204
2014-12-27,"2014-12-27",9,6,3,8,2,1,93,85,81,1015,1008,997,10,10,4,39,26,63,0,4,"Rain",330
2014-12-28,"2014-12-28",6,3,1,1,-2,-2,87,72,57,1038,1029,1015,10,10,9,16,11,NA,0,2,"",359
2014-12-29,"2014-12-29",6,3,0,1,-1,-2,93,82,66,1042,1040,1038,10,9,6,16,11,NA,0,3,"",270
2014-12-30,"2014-12-30",7,3,0,1,0,-1,93,83,66,1041,1038,1036,10,8,6,19,13,NA,0,3,"",243
2014-12-31,"2014-12-31",8,4,1,4,2,-1,93,81,66,1036,1034,1032,10,10,10,21,10,NA,0,4,"",217
2015-01-01,"2015-1-1",13,9,6,10,7,2,88,83,76,1032,1027,1020,10,9,7,35,23,58,0,6,"Rain",218
2015-01-02,"2015-1-2",13,9,6,12,3,-1,94,66,50,1034,1029,1019,10,10,4,37,26,50,0,3,"Rain",258
2015-01-03,"2015-1-3",7,4,3,6,3,0,100,87,61,1032,1024,1014,10,8,4,23,11,NA,0,5,"Rain",345
2015-01-04,"2015-1-4",4,2,1,2,2,1,100,94,87,1037,1035,1031,8,4,0,16,6,NA,0,6,"Fog",225
2015-01-05,"2015-1-5",10,7,4,8,5,3,93,80,66,1034,1028,1023,10,10,7,16,8,NA,0,7,"",216
2015-01-06,"2015-1-6",11,7,4,9,4,1,88,79,66,1027,1021,1017,10,9,4,32,14,NA,0,6,"Rain",219
2015-01-07,"2015-1-7",10,7,3,8,4,1,87,78,62,1027,1023,1018,10,10,10,32,16,50,0,3,"Rain",221
2015-01-08,"2015-1-8",12,10,8,10,6,3,88,79,67,1027,1021,1016,10,9,7,27,21,45,0,4,"Rain",251
2015-01-09,"2015-1-9",16,13,10,12,8,5,88,75,63,1023,1017,1013,10,10,9,45,31,69,0,5,"Rain",247
2015-01-10,"2015-1-10",14,9,5,10,4,-2,82,66,46,1019,1014,1008,10,10,8,48,37,74,0,5,"Rain",260
2015-01-11,"2015-1-11",9,7,4,4,1,-1,76,67,54,1025,1021,1018,10,10,10,39,26,58,0,4,"Rain",251
2015-01-12,"2015-1-12",13,11,9,10,7,2,94,76,58,1018,1010,1003,10,9,6,40,29,63,0,6,"Rain",234
